,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zamkniecie_Prev_1,Zamkniecie_Prev_2,Zamkniecie_Prev_3,Zamkniecie_Prev_4,Zamkniecie_Prev_5,Zamkniecie_Prev_6,Zamkniecie_Prev_7,Zamkniecie_Prev_8,Zamkniecie_Prev_9,Zamkniecie_Prev_10
1693,2006-08-28,35.0873,35.2248,34.3364,34.8135,541430.78694114,35.0196,35.9748,36.8612,36.9986,36.5883,36.8612,36.179,36.179,36.3851,35.9061
1694,2006-08-29,35.2248,35.9061,35.2248,35.428,1360048.2725351,34.8135,35.0196,35.9748,36.8612,36.9986,36.5883,36.8612,36.179,36.179,36.3851
1695,2006-08-30,35.428,36.3154,35.2935,35.9748,1682685.0172526,35.428,34.8135,35.0196,35.9748,36.8612,36.9986,36.5883,36.8612,36.179,36.179
1696,2006-08-31,36.2477,36.2477,35.0873,35.0873,1507143.3972933,35.9748,35.428,34.8135,35.0196,35.9748,36.8612,36.9986,36.5883,36.8612,36.179
1697,2006-09-01,35.1551,35.5998,35.0873,35.1207,803666.93664982,35.0873,35.9748,35.428,34.8135,35.0196,35.9748,36.8612,36.9986,36.5883,36.8612
1698,2006-09-04,35.4967,36.4185,35.2935,36.179,1810257.2360609,35.1207,35.0873,35.9748,35.428,34.8135,35.0196,35.9748,36.8612,36.9986,36.5883
1699,2006-09-05,36.5196,36.5196,35.6332,35.8393,1102975.5431718,36.179,35.1207,35.0873,35.9748,35.428,34.8135,35.0196,35.9748,36.8612,36.9986
1700,2006-09-06,36.179,36.179,35.2248,35.4633,726854.90210187,35.8393,36.179,35.1207,35.0873,35.9748,35.428,34.8135,35.0196,35.9748,36.8612
1701,2006-09-07,35.0873,35.0873,33.7896,34.3364,1556836.7331851,35.4633,35.8393,36.179,35.1207,35.0873,35.9748,35.428,34.8135,35.0196,35.9748
1702,2006-09-08,34.4051,34.6093,34.0015,34.1322,919862.23415311,34.3364,35.4633,35.8393,36.179,35.1207,35.0873,35.9748,35.428,34.8135,35.0196
1703,2006-09-11,33.2429,33.6875,32.5272,32.5272,2293967.1247302,34.1322,34.3364,35.4633,35.8393,36.179,35.1207,35.0873,35.9748,35.428,34.8135
1704,2006-09-12,32.8354,33.1074,32.5272,33.1074,2628930.2648411,32.5272,34.1322,34.3364,35.4633,35.8393,36.179,35.1207,35.0873,35.9748,35.428
1705,2006-09-13,33.5854,34.0434,33.2782,33.927,3052804.4222252,33.1074,32.5272,34.1322,34.3364,35.4633,35.8393,36.179,35.1207,35.0873,35.9748
1706,2006-09-14,33.927,33.927,33.448,33.448,2730112.1343215,33.927,33.1074,32.5272,34.1322,34.3364,35.4633,35.8393,36.179,35.1207,35.0873
1707,2006-09-15,33.3125,33.7896,32.7734,33.3469,1999721.3320277,33.448,33.927,33.1074,32.5272,34.1322,34.3364,35.4633,35.8393,36.179,35.1207
1708,2006-09-18,33.7629,33.7629,33.3812,33.6875,2211071.5393187,33.3469,33.448,33.927,33.1074,32.5272,34.1322,34.3364,35.4633,35.8393,36.179
1709,2006-09-19,33.448,33.8106,33.3812,33.7896,1928965.6007427,33.6875,33.3469,33.448,33.927,33.1074,32.5272,34.1322,34.3364,35.4633,35.8393
1710,2006-09-20,33.448,33.7152,33.0406,33.6532,1085545.4625579,33.7896,33.6875,33.3469,33.448,33.927,33.1074,32.5272,34.1322,34.3364,35.4633
1711,2006-09-21,33.0406,33.5177,32.7734,33.1074,1068737.884823,33.6532,33.7896,33.6875,33.3469,33.448,33.927,33.1074,32.5272,34.1322,34.3364
1712,2006-09-22,32.7801,33.9213,32.5606,33.1074,2479378.6640752,33.1074,33.6532,33.7896,33.6875,33.3469,33.448,33.927,33.1074,32.5272,34.1322
1713,2006-09-25,33.4566,33.7152,32.7734,33.0053,1296877.8541098,33.1074,33.1074,33.6532,33.7896,33.6875,33.3469,33.448,33.927,33.1074,32.5272
1714,2006-09-26,33.4366,33.4366,32.8135,32.8678,1132566.4376052,33.0053,33.1074,33.1074,33.6532,33.7896,33.6875,33.3469,33.448,33.927,33.1074
1715,2006-09-27,33.053,33.053,32.2944,32.9032,2557113.9730953,32.8678,33.0053,33.1074,33.1074,33.6532,33.7896,33.6875,33.3469,33.448,33.927
1716,2006-09-28,33.1751,33.6532,33.1751,33.2782,2394774.8636925,32.9032,32.8678,33.0053,33.1074,33.1074,33.6532,33.7896,33.6875,33.3469,33.448
1717,2006-09-29,33.6131,33.6131,33.2648,33.448,3283467.938537,33.2782,32.9032,32.8678,33.0053,33.1074,33.1074,33.6532,33.7896,33.6875,33.3469
1718,2006-10-02,33.5854,33.6188,32.8354,33.3745,1680111.1669647,33.448,33.2782,32.9032,32.8678,33.0053,33.1074,33.1074,33.6532,33.7896,33.6875
1719,2006-10-03,32.7657,33.1684,32.7657,32.8678,1974964.7907613,33.3745,33.448,33.2782,32.9032,32.8678,33.0053,33.1074,33.1074,33.6532,33.7896
1720,2006-10-04,32.6913,33.1074,32.5606,33.0406,1246821.9155308,32.8678,33.3745,33.448,33.2782,32.9032,32.8678,33.0053,33.1074,33.1074,33.6532
1721,2006-10-05,33.448,33.927,33.4413,33.6532,1914174.3454646,33.0406,32.8678,33.3745,33.448,33.2782,32.9032,32.8678,33.0053,33.1074,33.1074
1722,2006-10-06,33.7896,33.927,33.6875,33.7705,537076.41074158,33.6532,33.0406,32.8678,33.3745,33.448,33.2782,32.9032,32.8678,33.0053,33.1074
1723,2006-10-09,33.7896,34.8135,33.7705,34.5415,843393.93856869,33.7705,33.6532,33.0406,32.8678,33.3745,33.448,33.2782,32.9032,32.8678,33.0053
1724,2006-10-10,35.2248,35.7009,34.3707,34.574,3097996.6640672,34.5415,33.7705,33.6532,33.0406,32.8678,33.3745,33.448,33.2782,32.9032,32.8678
1725,2006-10-11,35.0196,35.0196,33.6532,34.4728,2383378.0306792,34.574,34.5415,33.7705,33.6532,33.0406,32.8678,33.3745,33.448,33.2782,32.9032
1726,2006-10-12,34.1322,34.4051,33.5511,33.9051,2915542.5373901,34.4728,34.574,34.5415,33.7705,33.6532,33.0406,32.8678,33.3745,33.448,33.2782
1727,2006-10-13,33.4566,33.7562,33.0119,33.2028,4277788.4337256,33.9051,34.4728,34.574,34.5415,33.7705,33.6532,33.0406,32.8678,33.3745,33.448
1728,2006-10-16,33.4366,33.5854,32.7533,32.8831,1975479.3512219,33.2028,33.9051,34.4728,34.574,34.5415,33.7705,33.6532,33.0406,32.8678,33.3745
1729,2006-10-17,33.0883,33.2304,32.3631,32.9719,1383372.218792,32.8831,33.2028,33.9051,34.4728,34.574,34.5415,33.7705,33.6532,33.0406,32.8678
1730,2006-10-18,33.3812,33.7705,33.3469,33.6188,3011864.9020722,32.9719,32.8831,33.2028,33.9051,34.4728,34.574,34.5415,33.7705,33.6532,33.0406
1731,2006-10-19,33.6532,33.6532,33.1751,33.3125,1599073.6583285,33.6188,32.9719,32.8831,33.2028,33.9051,34.4728,34.574,34.5415,33.7705,33.6532
1732,2006-10-20,34.0081,34.0081,32.697,32.697,2084425.7389364,33.3125,33.6188,32.9719,32.8831,33.2028,33.9051,34.4728,34.574,34.5415,33.7705
1733,2006-10-23,32.9719,32.9719,31.7896,31.886,1015095.7427891,32.697,33.3125,33.6188,32.9719,32.8831,33.2028,33.9051,34.4728,34.574,34.5415
1734,2006-10-24,32.0759,32.7657,31.948,32.5549,1314629.6660098,31.886,32.697,33.3125,33.6188,32.9719,32.8831,33.2028,33.9051,34.4728,34.574
1735,2006-10-25,32.6283,32.7657,32.3564,32.5329,1488288.0575622,32.5549,31.886,32.697,33.3125,33.6188,32.9719,32.8831,33.2028,33.9051,34.4728
1736,2006-10-26,33.531,33.7152,33.114,33.2304,2623275.3396972,32.5329,32.5549,31.886,32.697,33.3125,33.6188,32.9719,32.8831,33.2028,33.9051
1737,2006-10-27,33.2429,33.4566,32.8888,32.9719,1983183.0863466,33.2304,32.5329,32.5549,31.886,32.697,33.3125,33.6188,32.9719,32.8831,33.2028
1738,2006-10-30,33.3125,33.3125,32.6283,32.9032,917125.94624527,32.9719,33.2304,32.5329,32.5549,31.886,32.697,33.3125,33.6188,32.9719,32.8831
1739,2006-10-31,32.6493,32.9032,32.5329,32.7657,1238102.6832852,32.9032,32.9719,33.2304,32.5329,32.5549,31.886,32.697,33.3125,33.6188,32.9719
1740,2006-11-02,32.4451,32.7657,31.6264,31.948,1334488.9750306,32.7657,32.9032,32.9719,33.2304,32.5329,32.5549,31.886,32.697,33.3125,33.6188
1741,2006-11-03,32.1512,32.2199,31.6732,31.948,1095733.9692756,31.948,32.7657,32.9032,32.9719,33.2304,32.5329,32.5549,31.886,32.697,33.3125
1742,2006-11-06,32.1188,32.6646,32.1188,32.5606,1203298.0652435,31.948,31.948,32.7657,32.9032,32.9719,33.2304,32.5329,32.5549,31.886,32.697
1743,2006-11-07,32.7657,32.9719,32.1589,32.2199,2428584.9443062,32.5606,31.948,31.948,32.7657,32.9032,32.9719,33.2304,32.5329,32.5549,31.886
1744,2006-11-08,32.4251,32.6913,31.8926,32.2142,1744638.7255051,32.2199,32.5606,31.948,31.948,32.7657,32.9032,32.9719,33.2304,32.5329,32.5549
1745,2006-11-09,34.1322,35.052,33.8516,33.8516,9991531.715801,32.2142,32.2199,32.5606,31.948,31.948,32.7657,32.9032,32.9719,33.2304,32.5329
1746,2006-11-10,33.7896,34.3707,33.2581,34.0291,3499618.9634862,33.8516,32.2142,32.2199,32.5606,31.948,31.948,32.7657,32.9032,32.9719,33.2304
1747,2006-11-13,34.1322,34.5415,33.053,33.448,1971082.0076519,34.0291,33.8516,32.2142,32.2199,32.5606,31.948,31.948,32.7657,32.9032,32.9719
1748,2006-11-14,33.9948,33.9948,32.6913,33.1074,1575025.554682,33.448,34.0291,33.8516,32.2142,32.2199,32.5606,31.948,31.948,32.7657,32.9032
1749,2006-11-15,33.448,33.4843,32.3564,32.6846,2402752.1228094,33.1074,33.448,34.0291,33.8516,32.2142,32.2199,32.5606,31.948,31.948,32.7657
1750,2006-11-16,32.7657,33.5854,32.5072,33.5854,1746800.7178276,32.6846,33.1074,33.448,34.0291,33.8516,32.2142,32.2199,32.5606,31.948,31.948
1751,2006-11-17,33.3125,33.3745,32.4528,33.2104,389765.40114656,33.5854,32.6846,33.1074,33.448,34.0291,33.8516,32.2142,32.2199,32.5606,31.948
1752,2006-11-20,33.1408,34.1322,32.9356,33.5854,1469124.6103456,33.2104,33.5854,32.6846,33.1074,33.448,34.0291,33.8516,32.2142,32.2199,32.5606
1753,2006-11-21,34.1322,34.3707,33.7896,34.0635,763110.97887683,33.5854,33.2104,33.5854,32.6846,33.1074,33.448,34.0291,33.8516,32.2142,32.2199
1754,2006-11-22,34.4728,34.7467,34.2667,34.3364,1672055.3089994,34.0635,33.5854,33.2104,33.5854,32.6846,33.1074,33.448,34.0291,33.8516,32.2142
1755,2006-11-23,34.1322,34.4051,33.5854,33.8249,837011.71208125,34.3364,34.0635,33.5854,33.2104,33.5854,32.6846,33.1074,33.448,34.0291,33.8516
1756,2006-11-24,33.7963,34.1169,33.5854,33.927,2024813.2283806,33.8249,34.3364,34.0635,33.5854,33.2104,33.5854,32.6846,33.1074,33.448,34.0291
1757,2006-11-27,34.0635,34.3707,33.7829,34.1322,3508756.341605,33.927,33.8249,34.3364,34.0635,33.5854,33.2104,33.5854,32.6846,33.1074,33.448
1758,2006-11-28,34.1322,34.1322,33.8593,33.9003,1220122.4107327,34.1322,33.927,33.8249,34.3364,34.0635,33.5854,33.2104,33.5854,32.6846,33.1074
1759,2006-11-29,34.1322,35.3603,34.0635,35.3603,3607275.2821028,33.9003,34.1322,33.927,33.8249,34.3364,34.0635,33.5854,33.2104,33.5854,32.6846
1760,2006-11-30,35.5635,35.6675,34.8822,35.3603,2757530.556586,35.3603,33.9003,34.1322,33.927,33.8249,34.3364,34.0635,33.5854,33.2104,33.5854
1761,2006-12-01,35.5998,35.6332,35.0873,35.2935,2319850.24949,35.3603,35.3603,33.9003,34.1322,33.927,33.8249,34.3364,34.0635,33.5854,33.2104
1762,2006-12-04,35.2248,35.7009,35.1551,35.7009,979373.0901984,35.2935,35.3603,35.3603,33.9003,34.1322,33.927,33.8249,34.3364,34.0635,33.5854
1763,2006-12-05,35.8393,36.2477,35.3603,35.6675,1427825.6314594,35.7009,35.2935,35.3603,35.3603,33.9003,34.1322,33.927,33.8249,34.3364,34.0635
1764,2006-12-06,35.9061,36.0769,35.4967,35.7009,617135.10171942,35.6675,35.7009,35.2935,35.3603,35.3603,33.9003,34.1322,33.927,33.8249,34.3364
1765,2006-12-07,35.8393,36.3851,35.3603,35.3603,1207398.829159,35.7009,35.6675,35.7009,35.2935,35.3603,35.3603,33.9003,34.1322,33.927,33.8249
1766,2006-12-08,35.3946,35.4967,34.302,34.7801,1187201.0210978,35.3603,35.7009,35.6675,35.7009,35.2935,35.3603,35.3603,33.9003,34.1322,33.927
1767,2006-12-11,34.8135,35.1207,34.5072,34.8488,1459726.2840501,34.7801,35.3603,35.7009,35.6675,35.7009,35.2935,35.3603,35.3603,33.9003,34.1322
1768,2006-12-12,34.9175,35.3946,34.7467,35.2935,1120084.9404845,34.8488,34.7801,35.3603,35.7009,35.6675,35.7009,35.2935,35.3603,35.3603,33.9003
1769,2006-12-13,35.2935,35.5311,34.4728,34.4728,1512023.8617846,35.2935,34.8488,34.7801,35.3603,35.7009,35.6675,35.7009,35.2935,35.3603,35.3603
1770,2006-12-14,34.8135,35.3603,34.5072,34.6093,2640269.4586989,34.4728,35.2935,34.8488,34.7801,35.3603,35.7009,35.6675,35.7009,35.2935,35.3603
1771,2006-12-15,34.8822,34.8822,33.6532,34.8135,3201295.4625303,34.6093,34.4728,35.2935,34.8488,34.7801,35.3603,35.7009,35.6675,35.7009,35.2935
1772,2006-12-18,35.0873,35.0873,34.0969,34.5415,1186748.2917312,34.8135,34.6093,34.4728,35.2935,34.8488,34.7801,35.3603,35.7009,35.6675,35.7009
1773,2006-12-19,34.1322,34.1322,32.9032,33.5177,1925947.4049654,34.5415,34.8135,34.6093,34.4728,35.2935,34.8488,34.7801,35.3603,35.7009,35.6675
1774,2006-12-20,33.8927,34.0635,32.9098,33.2429,1422825.6967185,33.5177,34.5415,34.8135,34.6093,34.4728,35.2935,34.8488,34.7801,35.3603,35.7009
1775,2006-12-21,33.3812,33.3812,32.4938,32.5606,1967430.8291491,33.2429,33.5177,34.5415,34.8135,34.6093,34.4728,35.2935,34.8488,34.7801,35.3603
1776,2006-12-22,32.5606,32.5969,32.0835,32.1446,1219000.019178,32.5606,33.2429,33.5177,34.5415,34.8135,34.6093,34.4728,35.2935,34.8488,34.7801
1777,2006-12-27,32.5969,32.8354,32.5749,32.697,574355.32052996,32.1446,32.5606,33.2429,33.5177,34.5415,34.8135,34.6093,34.4728,35.2935,34.8488
1778,2006-12-28,32.8354,32.9356,32.3564,32.5606,463870.49135673,32.697,32.1446,32.5606,33.2429,33.5177,34.5415,34.8135,34.6093,34.4728,35.2935
1779,2006-12-29,32.5606,32.6283,32.323,32.5606,1404806.6487341,32.5606,32.697,32.1446,32.5606,33.2429,33.5177,34.5415,34.8135,34.6093,34.4728
1780,2007-01-02,32.7657,34.0368,32.7657,33.927,722478.51822477,32.5606,32.5606,32.697,32.1446,32.5606,33.2429,33.5177,34.5415,34.8135,34.6093
1781,2007-01-03,33.927,34.4728,33.5854,34.1322,2018560.9519891,33.927,32.5606,32.5606,32.697,32.1446,32.5606,33.2429,33.5177,34.5415,34.8135
1782,2007-01-04,33.4566,33.7209,33.1283,33.5787,1850557.4855805,34.1322,33.927,32.5606,32.5606,32.697,32.1446,32.5606,33.2429,33.5177,34.5415
1783,2007-01-05,33.1751,33.3058,32.4041,32.7657,2341755.2245377,33.5787,34.1322,33.927,32.5606,32.5606,32.697,32.1446,32.5606,33.2429,33.5177
1784,2007-01-08,32.0157,32.8135,31.9136,32.4594,2275427.2283773,32.7657,33.5787,34.1322,33.927,32.5606,32.5606,32.697,32.1446,32.5606,33.2429
1785,2007-01-09,32.7657,33.2429,32.282,32.282,2546187.6851876,32.4594,32.7657,33.5787,34.1322,33.927,32.5606,32.5606,32.697,32.1446,32.5606
1786,2007-01-10,32.0835,32.697,31.468,31.6608,3027063.8233771,32.282,32.4594,32.7657,33.5787,34.1322,33.927,32.5606,32.5606,32.697,32.1446
1787,2007-01-11,32.0157,32.2533,31.844,32.1512,1245417.6161066,31.6608,32.282,32.4594,32.7657,33.5787,34.1322,33.927,32.5606,32.5606,32.697
1788,2007-01-12,32.4251,32.6646,32.0835,32.5272,2372155.1631169,32.1512,31.6608,32.282,32.4594,32.7657,33.5787,34.1322,33.927,32.5606,32.5606
1789,2007-01-15,32.7657,33.5177,32.7657,33.5177,2346111.6967065,32.5272,32.1512,31.6608,32.282,32.4594,32.7657,33.5787,34.1322,33.927,32.5606
1790,2007-01-16,33.448,33.448,32.9098,33.1484,2666422.963497,33.5177,32.5272,32.1512,31.6608,32.282,32.4594,32.7657,33.5787,34.1322,33.927
1791,2007-01-17,33.1408,33.1408,31.844,31.948,2405121.6160916,33.1484,33.5177,32.5272,32.1512,31.6608,32.282,32.4594,32.7657,33.5787,34.1322
1792,2007-01-18,32.6283,33.1751,32.1236,32.7801,2633191.3704072,31.948,33.1484,33.5177,32.5272,32.1512,31.6608,32.282,32.4594,32.7657,33.5787
1793,2007-01-19,32.7657,32.7657,31.9537,32.2896,2571673.6237669,32.7801,31.948,33.1484,33.5177,32.5272,32.1512,31.6608,32.282,32.4594,32.7657
1794,2007-01-22,33.3812,33.5177,32.4528,32.4661,2117878.4567863,32.2896,32.7801,31.948,33.1484,33.5177,32.5272,32.1512,31.6608,32.282,32.4594
1795,2007-01-23,32.697,32.7657,32.4251,32.7657,1666283.0095753,32.4661,32.2896,32.7801,31.948,33.1484,33.5177,32.5272,32.1512,31.6608,32.282
1796,2007-01-24,33.448,33.448,32.719,32.7314,1195999.9001764,32.7657,32.4661,32.2896,32.7801,31.948,33.1484,33.5177,32.5272,32.1512,31.6608
1797,2007-01-25,33.053,33.1751,31.8793,32.0835,1818026.9942182,32.7314,32.7657,32.4661,32.2896,32.7801,31.948,33.1484,33.5177,32.5272,32.1512
1798,2007-01-26,31.7428,32.3993,31.5377,31.8793,1350602.7869306,32.0835,32.7314,32.7657,32.4661,32.2896,32.7801,31.948,33.1484,33.5177,32.5272
1799,2007-01-29,32.0835,32.323,31.6808,31.844,1253730.23031,31.8793,32.0835,32.7314,32.7657,32.4661,32.2896,32.7801,31.948,33.1484,33.5177
1800,2007-01-30,31.948,31.948,31.2638,31.5377,1427293.2552598,31.844,31.8793,32.0835,32.7314,32.7657,32.4661,32.2896,32.7801,31.948,33.1484
1801,2007-01-31,32.4175,32.4175,31.4413,32.0558,1416964.3185996,31.5377,31.844,31.8793,32.0835,32.7314,32.7657,32.4661,32.2896,32.7801,31.948
1802,2007-02-01,32.2896,32.6283,32.0558,32.4251,1131265.8886609,32.0558,31.5377,31.844,31.8793,32.0835,32.7314,32.7657,32.4661,32.2896,32.7801
1803,2007-02-02,32.5606,32.5606,32.1846,32.2199,1115305.0825191,32.4251,32.0558,31.5377,31.844,31.8793,32.0835,32.7314,32.7657,32.4661,32.2896
1804,2007-02-05,32.0835,32.3478,31.8793,32.2199,1045850.948163,32.2199,32.4251,32.0558,31.5377,31.844,31.8793,32.0835,32.7314,32.7657,32.4661
1805,2007-02-06,32.6283,33.0119,32.4938,32.9032,2707219.9577383,32.2199,32.2199,32.4251,32.0558,31.5377,31.844,31.8793,32.0835,32.7314,32.7657
1806,2007-02-07,33.0119,33.1408,32.5491,32.9032,1585629.0633191,32.9032,32.2199,32.2199,32.4251,32.0558,31.5377,31.844,31.8793,32.0835,32.7314
1807,2007-02-08,32.4938,32.7657,31.8106,31.8793,1014740.4759945,32.9032,32.9032,32.2199,32.2199,32.4251,32.0558,31.5377,31.844,31.8793,32.0835
1808,2007-02-09,32.1512,32.5969,32.1512,32.4251,1901970.5642747,31.8793,32.9032,32.9032,32.2199,32.2199,32.4251,32.0558,31.5377,31.844,31.8793
1809,2007-02-12,32.301,32.301,31.2304,31.2304,1502301.7082338,32.4251,31.8793,32.9032,32.9032,32.2199,32.2199,32.4251,32.0558,31.5377,31.844
1810,2007-02-13,31.6064,32.5806,31.3325,32.5806,588591.14394628,31.2304,32.4251,31.8793,32.9032,32.9032,32.2199,32.2199,32.4251,32.0558,31.5377
1811,2007-02-14,32.697,32.7314,31.8583,31.948,946661.29749249,32.5806,31.2304,32.4251,31.8793,32.9032,32.9032,32.2199,32.2199,32.4251,32.0558
1812,2007-02-15,32.4251,32.4862,31.6732,32.0759,1395745.7734943,31.948,32.5806,31.2304,32.4251,31.8793,32.9032,32.9032,32.2199,32.2199,32.4251
1813,2007-02-16,31.948,32.0701,31.6732,31.6808,401731.28982203,32.0759,31.948,32.5806,31.2304,32.4251,31.8793,32.9032,32.9032,32.2199,32.2199
1814,2007-02-19,32.0157,32.0157,31.7075,31.8793,752612.26870422,31.6808,32.0759,31.948,32.5806,31.2304,32.4251,31.8793,32.9032,32.9032,32.2199
1815,2007-02-20,31.9804,31.9804,30.8879,30.8879,972181.81956509,31.8793,31.6808,32.0759,31.948,32.5806,31.2304,32.4251,31.8793,32.9032,32.9032
1816,2007-02-21,31.5377,31.6732,31.0596,31.3325,717183.05181409,30.8879,31.8793,31.6808,32.0759,31.948,32.5806,31.2304,32.4251,31.8793,32.9032
1817,2007-02-22,31.7428,32.2066,31.6732,32.0835,1148071.3704265,31.3325,30.8879,31.8793,31.6808,32.0759,31.948,32.5806,31.2304,32.4251,31.8793
1818,2007-02-23,32.2199,32.677,31.7762,32.4318,1517327.7120724,32.0835,31.3325,30.8879,31.8793,31.6808,32.0759,31.948,32.5806,31.2304,32.4251
1819,2007-02-26,32.7047,32.7657,31.7285,31.8793,872296.30709038,32.4318,32.0835,31.3325,30.8879,31.8793,31.6808,32.0759,31.948,32.5806,31.2304
1820,2007-02-27,31.3669,31.468,30.1732,30.1732,2121201.6160953,31.8793,32.4318,32.0835,31.3325,30.8879,31.8793,31.6808,32.0759,31.948,32.5806
1821,2007-02-28,29.6951,30.1732,29.2838,29.8649,3195634.2494786,30.1732,31.8793,32.4318,32.0835,31.3325,30.8879,31.8793,31.6808,32.0759,31.948
1822,2007-03-01,29.947,30.3649,27.9537,29.5577,4781350.2955232,29.8649,30.1732,31.8793,32.4318,32.0835,31.3325,30.8879,31.8793,31.6808,32.0759
1823,2007-03-02,30.2409,30.2409,29.1483,29.217,3453492.9673255,29.5577,29.8649,30.1732,31.8793,32.4318,32.0835,31.3325,30.8879,31.8793,31.6808
1824,2007-03-05,28.6712,29.0119,27.7895,29.0119,2776253.8502518,29.217,29.5577,29.8649,30.1732,31.8793,32.4318,32.0835,31.3325,30.8879,31.8793
1825,2007-03-06,29.3535,30.0348,29.0119,30.0014,2021169.3857703,29.0119,29.217,29.5577,29.8649,30.1732,31.8793,32.4318,32.0835,31.3325,30.8879
1826,2007-03-07,30.2056,30.4375,30.0348,30.0348,2462672.7408509,30.0014,29.0119,29.217,29.5577,29.8649,30.1732,31.8793,32.4318,32.0835,31.3325
1827,2007-03-08,30.3153,31.4337,30.3153,31.4022,2133654.8176306,30.0348,30.0014,29.0119,29.217,29.5577,29.8649,30.1732,31.8793,32.4318,32.0835
1828,2007-03-09,31.3192,31.4022,30.6846,30.9566,1958011.5431607,31.4022,30.0348,30.0014,29.0119,29.217,29.5577,29.8649,30.1732,31.8793,32.4318
1829,2007-03-12,31.3802,31.4022,30.3754,30.7877,1442166.2533402,30.9566,31.4022,30.0348,30.0014,29.0119,29.217,29.5577,29.8649,30.1732,31.8793
1830,2007-03-13,30.4451,30.7247,29.5577,29.9127,2176048.9404707,30.7877,30.9566,31.4022,30.0348,30.0014,29.0119,29.217,29.5577,29.8649,30.1732
1831,2007-03-14,29.0119,30.5806,28.9422,30.5806,1393851.0172563,29.9127,30.7877,30.9566,31.4022,30.0348,30.0014,29.0119,29.217,29.5577,29.8649
1832,2007-03-15,30.3974,30.7247,29.6044,30.0348,1474370.8214779,30.5806,29.9127,30.7877,30.9566,31.4022,30.0348,30.0014,29.0119,29.217,29.5577
1833,2007-03-16,30.1378,30.6913,29.8296,30.5806,2657134.6755892,30.0348,30.5806,29.9127,30.7877,30.9566,31.4022,30.0348,30.0014,29.0119,29.217
1834,2007-03-19,30.7113,30.718,30.3087,30.5071,1514624.9596732,30.5806,30.0348,30.5806,29.9127,30.7877,30.9566,31.4022,30.0348,30.0014,29.0119
1835,2007-03-20,30.5806,30.5806,30.0348,30.0348,1405106.3723426,30.5071,30.5806,30.0348,30.5806,29.9127,30.7877,30.9566,31.4022,30.0348,30.0014
1836,2007-03-21,30.2409,30.4375,29.7285,29.7285,1807000.0997846,30.0348,30.5071,30.5806,30.0348,30.5806,29.9127,30.7877,30.9566,31.4022,30.0348
1837,2007-03-22,30.1732,31.0052,30.1378,30.7037,2102796.9097615,29.7285,30.0348,30.5071,30.5806,30.0348,30.5806,29.9127,30.7877,30.9566,31.4022
1838,2007-03-23,30.8564,31.0319,30.5806,31.0319,1880588.5335648,30.7037,29.7285,30.0348,30.5071,30.5806,30.0348,30.5806,29.9127,30.7877,30.9566
1839,2007-03-26,31.0596,31.468,31.0377,31.1274,1428952.2149526,31.0319,30.7037,29.7285,30.0348,30.5071,30.5806,30.0348,30.5806,29.9127,30.7877
1840,2007-03-27,32.0835,32.4251,31.7428,31.7428,2663081.9884491,31.1274,31.0319,30.7037,29.7285,30.0348,30.5071,30.5806,30.0348,30.5806,29.9127
1841,2007-03-28,32.0835,32.697,32.0224,32.0224,3609127.0709703,31.7428,31.1274,31.0319,30.7037,29.7285,30.0348,30.5071,30.5806,30.0348,30.5806
1842,2007-03-29,32.0759,32.8678,32.0759,32.5606,3102421.255238,32.0224,31.7428,31.1274,31.0319,30.7037,29.7285,30.0348,30.5071,30.5806,30.0348
1843,2007-03-30,32.8011,33.2028,32.6446,32.7657,2625874.3416165,32.5606,32.0224,31.7428,31.1274,31.0319,30.7037,29.7285,30.0348,30.5071,30.5806
1844,2007-04-02,32.5606,32.5606,31.8106,31.8106,1040443.3473953,32.7657,32.5606,32.0224,31.7428,31.1274,31.0319,30.7037,29.7285,30.0348,30.5071
1845,2007-04-03,32.2896,32.2896,31.5997,32.0835,1851018.5988243,31.8106,32.7657,32.5606,32.0224,31.7428,31.1274,31.0319,30.7037,29.7285,30.0348
1846,2007-04-04,32.1512,32.1846,31.4337,31.4337,2147408.5681103,32.0835,31.8106,32.7657,32.5606,32.0224,31.7428,31.1274,31.0319,30.7037,29.7285
1847,2007-04-05,31.5377,31.7075,31.3726,31.4022,956322.66793382,31.4337,32.0835,31.8106,32.7657,32.5606,32.0224,31.7428,31.1274,31.0319,30.7037
1848,2007-04-10,31.4079,31.468,31.1961,31.1961,1859611.0249278,31.4022,31.4337,32.0835,31.8106,32.7657,32.5606,32.0224,31.7428,31.1274,31.0319
1849,2007-04-11,31.1274,32.1512,31.1274,31.9404,2841803.193821,31.1961,31.4022,31.4337,32.0835,31.8106,32.7657,32.5606,32.0224,31.7428,31.1274
1850,2007-04-12,31.9804,33.0186,31.9804,32.4251,3775781.7811409,31.9404,31.1961,31.4022,31.4337,32.0835,31.8106,32.7657,32.5606,32.0224,31.7428
1851,2007-04-13,32.9719,34.1322,32.5072,33.7896,3818598.241793,32.4251,31.9404,31.1961,31.4022,31.4337,32.0835,31.8106,32.7657,32.5606,32.0224
1852,2007-04-16,34.6093,34.9509,33.2429,33.7896,3844854.4490863,33.7896,32.4251,31.9404,31.1961,31.4022,31.4337,32.0835,31.8106,32.7657,32.5606
