,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Zamkniecie_Prev_1,Zamkniecie_Prev_2,Zamkniecie_Prev_3,Zamkniecie_Prev_4,Zamkniecie_Prev_5,Zamkniecie_Prev_6,Zamkniecie_Prev_7,Zamkniecie_Prev_8,Zamkniecie_Prev_9,Zamkniecie_Prev_10
1653,2006-06-30,36.7935,36.7935,35.5635,36.179,3223284.2763496,36.179,36.9986,36.9986,38.2277,39.6618,39.5912,39.1838,38.2277,37.3402,37.9528
1654,2006-07-03,36.5196,36.7257,35.9061,36.179,978842.80996808,36.9986,36.9986,38.2277,39.6618,39.5912,39.1838,38.2277,37.3402,37.9528,37.5454
1655,2006-07-04,36.2477,37.1351,36.2477,36.9986,1591775.4932615,36.9986,38.2277,39.6618,39.5912,39.1838,38.2277,37.3402,37.9528,37.5454,37.3402
1656,2006-07-05,36.9986,37.1351,36.4528,36.9986,1451832.8637047,38.2277,39.6618,39.5912,39.1838,38.2277,37.3402,37.9528,37.5454,37.3402,37.3402
1657,2006-07-06,36.9309,38.637,36.657,38.2277,1925168.7523742,39.6618,39.5912,39.1838,38.2277,37.3402,37.9528,37.5454,37.3402,37.3402,37.8861
1658,2006-07-07,38.5693,40.2077,37.8183,39.6618,2345184.2302958,39.5912,39.1838,38.2277,37.3402,37.9528,37.5454,37.3402,37.3402,37.8861,37.8861
1659,2006-07-10,38.2277,40.4119,38.2277,39.5912,1706349.5585191,39.1838,38.2277,37.3402,37.9528,37.5454,37.3402,37.3402,37.8861,37.8861,38.637
1660,2006-07-11,39.4567,39.9319,38.2277,39.1838,2099292.449109,38.2277,37.3402,37.9528,37.5454,37.3402,37.3402,37.8861,37.8861,38.637,38.9786
1661,2006-07-12,39.6618,39.8651,37.6122,38.2277,2203770.2302976,37.3402,37.9528,37.5454,37.3402,37.3402,37.8861,37.8861,38.637,38.9786,39.7296
1662,2006-07-13,37.9528,37.9528,36.7257,37.3402,1440496.8138008,37.9528,37.5454,37.3402,37.3402,37.8861,37.8861,38.637,38.9786,39.7296,41.6399
1663,2006-07-14,36.179,37.9528,36.1103,37.9528,1617349.4625509,37.5454,37.3402,37.3402,37.8861,37.8861,38.637,38.9786,39.7296,41.6399,41.367
1664,2006-07-17,37.9528,37.9528,36.7935,37.5454,1335544.295568,37.3402,37.3402,37.8861,37.8861,38.637,38.9786,39.7296,41.6399,41.367,41.367
1665,2006-07-18,37.2725,37.9528,37.2028,37.3402,1110873.1554558,37.3402,37.8861,37.8861,38.637,38.9786,39.7296,41.6399,41.367,41.367,39.5912
1666,2006-07-19,37.4767,37.4767,36.3851,37.3402,1310868.4491192,37.8861,37.8861,38.637,38.9786,39.7296,41.6399,41.367,41.367,39.5912,38.3651
1667,2006-07-20,37.8861,38.4319,37.408,37.8861,1625084.637215,37.8861,38.637,38.9786,39.7296,41.6399,41.367,41.367,39.5912,38.3651,36.5883
1668,2006-07-21,37.4767,37.8861,37.408,37.8861,979534.47983371,38.637,38.9786,39.7296,41.6399,41.367,41.367,39.5912,38.3651,36.5883,36.9309
1669,2006-07-24,37.8861,38.7735,37.6122,38.637,1049599.5892378,38.9786,39.7296,41.6399,41.367,41.367,39.5912,38.3651,36.5883,36.9309,36.2477
1670,2006-07-25,38.9099,39.1838,38.4987,38.9786,1523443.75046,39.7296,41.6399,41.367,41.367,39.5912,38.3651,36.5883,36.9309,36.2477,36.2477
1671,2006-07-26,38.9786,39.7296,38.9786,39.7296,1664259.351226,41.6399,41.367,41.367,39.5912,38.3651,36.5883,36.9309,36.2477,36.2477,37.4767
1672,2006-07-27,40.0712,41.6399,40.0025,41.6399,1906839.5009349,41.367,41.367,39.5912,38.3651,36.5883,36.9309,36.2477,36.2477,37.4767,36.5883
1673,2006-07-28,41.9815,42.2563,41.0245,41.367,1325078.0729194,41.367,39.5912,38.3651,36.5883,36.9309,36.2477,36.2477,37.4767,36.5883,35.9061
1674,2006-07-31,41.3002,41.6399,40.4796,41.367,880137.32820353,39.5912,38.3651,36.5883,36.9309,36.2477,36.2477,37.4767,36.5883,35.9061,36.3851
1675,2006-08-01,41.0245,41.367,39.5912,39.5912,3569838.126633,38.3651,36.5883,36.9309,36.2477,36.2477,37.4767,36.5883,35.9061,36.3851,36.179
1676,2006-08-02,39.5912,39.9319,38.0912,38.3651,1818363.3972892,36.5883,36.9309,36.2477,36.2477,37.4767,36.5883,35.9061,36.3851,36.179,36.179
1677,2006-08-03,38.5693,38.5693,36.4528,36.5883,1877765.2629314,36.9309,36.2477,36.2477,37.4767,36.5883,35.9061,36.3851,36.179,36.179,36.8612
1678,2006-08-04,36.5883,37.2028,35.9748,36.9309,3085034.1419944,36.2477,36.2477,37.4767,36.5883,35.9061,36.3851,36.179,36.179,36.8612,36.5883
1679,2006-08-07,36.8612,36.8612,35.7009,36.2477,1035355.3819443,36.2477,37.4767,36.5883,35.9061,36.3851,36.179,36.179,36.8612,36.5883,36.9986
1680,2006-08-08,36.3154,37.0664,36.2477,36.2477,1133418.4491215,37.4767,36.5883,35.9061,36.3851,36.179,36.179,36.8612,36.5883,36.9986,36.8612
1681,2006-08-09,36.8612,37.8861,36.0435,37.4767,3182869.7965037,36.5883,35.9061,36.3851,36.179,36.179,36.8612,36.5883,36.9986,36.8612,35.9748
1682,2006-08-10,37.3402,37.3402,36.3154,36.5883,1732092.2533364,35.9061,36.3851,36.179,36.179,36.8612,36.5883,36.9986,36.8612,35.9748,35.0196
1683,2006-08-11,37.1351,37.408,35.7009,35.9061,2776413.1439178,36.3851,36.179,36.179,36.8612,36.5883,36.9986,36.8612,35.9748,35.0196,34.8135
1684,2006-08-14,35.7696,36.3851,35.7009,36.3851,916189.04797273,36.179,36.179,36.8612,36.5883,36.9986,36.8612,35.9748,35.0196,34.8135,35.428
1685,2006-08-16,36.8612,36.8612,35.9748,36.179,1869587.8387473,36.179,36.8612,36.5883,36.9986,36.8612,35.9748,35.0196,34.8135,35.428,35.9748
1686,2006-08-17,36.5196,36.5196,35.9061,36.179,1966319.9654255,36.8612,36.5883,36.9986,36.8612,35.9748,35.0196,34.8135,35.428,35.9748,35.0873
1687,2006-08-18,35.9061,37.1351,35.9061,36.8612,1997537.3320278,36.5883,36.9986,36.8612,35.9748,35.0196,34.8135,35.428,35.9748,35.0873,35.1207
1688,2006-08-21,36.7257,37.2028,36.4528,36.5883,962362.20344238,36.9986,36.8612,35.9748,35.0196,34.8135,35.428,35.9748,35.0873,35.1207,36.179
1689,2006-08-22,36.657,37.0664,36.4528,36.9986,871140.38002706,36.8612,35.9748,35.0196,34.8135,35.428,35.9748,35.0873,35.1207,36.179,35.8393
1690,2006-08-23,36.9309,36.9986,36.7257,36.8612,677685.55853245,35.9748,35.0196,34.8135,35.428,35.9748,35.0873,35.1207,36.179,35.8393,35.4633
1691,2006-08-24,36.5883,36.9309,35.9061,35.9748,1140653.7351099,35.0196,34.8135,35.428,35.9748,35.0873,35.1207,36.179,35.8393,35.4633,34.3364
1692,2006-08-25,35.9061,36.179,34.677,35.0196,1422755.4817473,34.8135,35.428,35.9748,35.0873,35.1207,36.179,35.8393,35.4633,34.3364,34.1322
1693,2006-08-28,35.0873,35.2248,34.3364,34.8135,541430.78694114,35.428,35.9748,35.0873,35.1207,36.179,35.8393,35.4633,34.3364,34.1322,32.5272
1694,2006-08-29,35.2248,35.9061,35.2248,35.428,1360048.2725351,35.9748,35.0873,35.1207,36.179,35.8393,35.4633,34.3364,34.1322,32.5272,33.1074
1695,2006-08-30,35.428,36.3154,35.2935,35.9748,1682685.0172526,35.0873,35.1207,36.179,35.8393,35.4633,34.3364,34.1322,32.5272,33.1074,33.927
1696,2006-08-31,36.2477,36.2477,35.0873,35.0873,1507143.3972933,35.1207,36.179,35.8393,35.4633,34.3364,34.1322,32.5272,33.1074,33.927,33.448
1697,2006-09-01,35.1551,35.5998,35.0873,35.1207,803666.93664982,36.179,35.8393,35.4633,34.3364,34.1322,32.5272,33.1074,33.927,33.448,33.3469
1698,2006-09-04,35.4967,36.4185,35.2935,36.179,1810257.2360609,35.8393,35.4633,34.3364,34.1322,32.5272,33.1074,33.927,33.448,33.3469,33.6875
1699,2006-09-05,36.5196,36.5196,35.6332,35.8393,1102975.5431718,35.4633,34.3364,34.1322,32.5272,33.1074,33.927,33.448,33.3469,33.6875,33.7896
1700,2006-09-06,36.179,36.179,35.2248,35.4633,726854.90210187,34.3364,34.1322,32.5272,33.1074,33.927,33.448,33.3469,33.6875,33.7896,33.6532
1701,2006-09-07,35.0873,35.0873,33.7896,34.3364,1556836.7331851,34.1322,32.5272,33.1074,33.927,33.448,33.3469,33.6875,33.7896,33.6532,33.1074
1702,2006-09-08,34.4051,34.6093,34.0015,34.1322,919862.23415311,32.5272,33.1074,33.927,33.448,33.3469,33.6875,33.7896,33.6532,33.1074,33.1074
1703,2006-09-11,33.2429,33.6875,32.5272,32.5272,2293967.1247302,33.1074,33.927,33.448,33.3469,33.6875,33.7896,33.6532,33.1074,33.1074,33.0053
1704,2006-09-12,32.8354,33.1074,32.5272,33.1074,2628930.2648411,33.927,33.448,33.3469,33.6875,33.7896,33.6532,33.1074,33.1074,33.0053,32.8678
1705,2006-09-13,33.5854,34.0434,33.2782,33.927,3052804.4222252,33.448,33.3469,33.6875,33.7896,33.6532,33.1074,33.1074,33.0053,32.8678,32.9032
1706,2006-09-14,33.927,33.927,33.448,33.448,2730112.1343215,33.3469,33.6875,33.7896,33.6532,33.1074,33.1074,33.0053,32.8678,32.9032,33.2782
1707,2006-09-15,33.3125,33.7896,32.7734,33.3469,1999721.3320277,33.6875,33.7896,33.6532,33.1074,33.1074,33.0053,32.8678,32.9032,33.2782,33.448
1708,2006-09-18,33.7629,33.7629,33.3812,33.6875,2211071.5393187,33.7896,33.6532,33.1074,33.1074,33.0053,32.8678,32.9032,33.2782,33.448,33.3745
1709,2006-09-19,33.448,33.8106,33.3812,33.7896,1928965.6007427,33.6532,33.1074,33.1074,33.0053,32.8678,32.9032,33.2782,33.448,33.3745,32.8678
1710,2006-09-20,33.448,33.7152,33.0406,33.6532,1085545.4625579,33.1074,33.1074,33.0053,32.8678,32.9032,33.2782,33.448,33.3745,32.8678,33.0406
1711,2006-09-21,33.0406,33.5177,32.7734,33.1074,1068737.884823,33.1074,33.0053,32.8678,32.9032,33.2782,33.448,33.3745,32.8678,33.0406,33.6532
1712,2006-09-22,32.7801,33.9213,32.5606,33.1074,2479378.6640752,33.0053,32.8678,32.9032,33.2782,33.448,33.3745,32.8678,33.0406,33.6532,33.7705
1713,2006-09-25,33.4566,33.7152,32.7734,33.0053,1296877.8541098,32.8678,32.9032,33.2782,33.448,33.3745,32.8678,33.0406,33.6532,33.7705,34.5415
1714,2006-09-26,33.4366,33.4366,32.8135,32.8678,1132566.4376052,32.9032,33.2782,33.448,33.3745,32.8678,33.0406,33.6532,33.7705,34.5415,34.574
1715,2006-09-27,33.053,33.053,32.2944,32.9032,2557113.9730953,33.2782,33.448,33.3745,32.8678,33.0406,33.6532,33.7705,34.5415,34.574,34.4728
1716,2006-09-28,33.1751,33.6532,33.1751,33.2782,2394774.8636925,33.448,33.3745,32.8678,33.0406,33.6532,33.7705,34.5415,34.574,34.4728,33.9051
1717,2006-09-29,33.6131,33.6131,33.2648,33.448,3283467.938537,33.3745,32.8678,33.0406,33.6532,33.7705,34.5415,34.574,34.4728,33.9051,33.2028
1718,2006-10-02,33.5854,33.6188,32.8354,33.3745,1680111.1669647,32.8678,33.0406,33.6532,33.7705,34.5415,34.574,34.4728,33.9051,33.2028,32.8831
1719,2006-10-03,32.7657,33.1684,32.7657,32.8678,1974964.7907613,33.0406,33.6532,33.7705,34.5415,34.574,34.4728,33.9051,33.2028,32.8831,32.9719
1720,2006-10-04,32.6913,33.1074,32.5606,33.0406,1246821.9155308,33.6532,33.7705,34.5415,34.574,34.4728,33.9051,33.2028,32.8831,32.9719,33.6188
1721,2006-10-05,33.448,33.927,33.4413,33.6532,1914174.3454646,33.7705,34.5415,34.574,34.4728,33.9051,33.2028,32.8831,32.9719,33.6188,33.3125
1722,2006-10-06,33.7896,33.927,33.6875,33.7705,537076.41074158,34.5415,34.574,34.4728,33.9051,33.2028,32.8831,32.9719,33.6188,33.3125,32.697
1723,2006-10-09,33.7896,34.8135,33.7705,34.5415,843393.93856869,34.574,34.4728,33.9051,33.2028,32.8831,32.9719,33.6188,33.3125,32.697,31.886
1724,2006-10-10,35.2248,35.7009,34.3707,34.574,3097996.6640672,34.4728,33.9051,33.2028,32.8831,32.9719,33.6188,33.3125,32.697,31.886,32.5549
1725,2006-10-11,35.0196,35.0196,33.6532,34.4728,2383378.0306792,33.9051,33.2028,32.8831,32.9719,33.6188,33.3125,32.697,31.886,32.5549,32.5329
1726,2006-10-12,34.1322,34.4051,33.5511,33.9051,2915542.5373901,33.2028,32.8831,32.9719,33.6188,33.3125,32.697,31.886,32.5549,32.5329,33.2304
1727,2006-10-13,33.4566,33.7562,33.0119,33.2028,4277788.4337256,32.8831,32.9719,33.6188,33.3125,32.697,31.886,32.5549,32.5329,33.2304,32.9719
1728,2006-10-16,33.4366,33.5854,32.7533,32.8831,1975479.3512219,32.9719,33.6188,33.3125,32.697,31.886,32.5549,32.5329,33.2304,32.9719,32.9032
1729,2006-10-17,33.0883,33.2304,32.3631,32.9719,1383372.218792,33.6188,33.3125,32.697,31.886,32.5549,32.5329,33.2304,32.9719,32.9032,32.7657
1730,2006-10-18,33.3812,33.7705,33.3469,33.6188,3011864.9020722,33.3125,32.697,31.886,32.5549,32.5329,33.2304,32.9719,32.9032,32.7657,31.948
1731,2006-10-19,33.6532,33.6532,33.1751,33.3125,1599073.6583285,32.697,31.886,32.5549,32.5329,33.2304,32.9719,32.9032,32.7657,31.948,31.948
1732,2006-10-20,34.0081,34.0081,32.697,32.697,2084425.7389364,31.886,32.5549,32.5329,33.2304,32.9719,32.9032,32.7657,31.948,31.948,32.5606
1733,2006-10-23,32.9719,32.9719,31.7896,31.886,1015095.7427891,32.5549,32.5329,33.2304,32.9719,32.9032,32.7657,31.948,31.948,32.5606,32.2199
1734,2006-10-24,32.0759,32.7657,31.948,32.5549,1314629.6660098,32.5329,33.2304,32.9719,32.9032,32.7657,31.948,31.948,32.5606,32.2199,32.2142
1735,2006-10-25,32.6283,32.7657,32.3564,32.5329,1488288.0575622,33.2304,32.9719,32.9032,32.7657,31.948,31.948,32.5606,32.2199,32.2142,33.8516
1736,2006-10-26,33.531,33.7152,33.114,33.2304,2623275.3396972,32.9719,32.9032,32.7657,31.948,31.948,32.5606,32.2199,32.2142,33.8516,34.0291
1737,2006-10-27,33.2429,33.4566,32.8888,32.9719,1983183.0863466,32.9032,32.7657,31.948,31.948,32.5606,32.2199,32.2142,33.8516,34.0291,33.448
1738,2006-10-30,33.3125,33.3125,32.6283,32.9032,917125.94624527,32.7657,31.948,31.948,32.5606,32.2199,32.2142,33.8516,34.0291,33.448,33.1074
1739,2006-10-31,32.6493,32.9032,32.5329,32.7657,1238102.6832852,31.948,31.948,32.5606,32.2199,32.2142,33.8516,34.0291,33.448,33.1074,32.6846
1740,2006-11-02,32.4451,32.7657,31.6264,31.948,1334488.9750306,31.948,32.5606,32.2199,32.2142,33.8516,34.0291,33.448,33.1074,32.6846,33.5854
1741,2006-11-03,32.1512,32.2199,31.6732,31.948,1095733.9692756,32.5606,32.2199,32.2142,33.8516,34.0291,33.448,33.1074,32.6846,33.5854,33.2104
1742,2006-11-06,32.1188,32.6646,32.1188,32.5606,1203298.0652435,32.2199,32.2142,33.8516,34.0291,33.448,33.1074,32.6846,33.5854,33.2104,33.5854
1743,2006-11-07,32.7657,32.9719,32.1589,32.2199,2428584.9443062,32.2142,33.8516,34.0291,33.448,33.1074,32.6846,33.5854,33.2104,33.5854,34.0635
1744,2006-11-08,32.4251,32.6913,31.8926,32.2142,1744638.7255051,33.8516,34.0291,33.448,33.1074,32.6846,33.5854,33.2104,33.5854,34.0635,34.3364
1745,2006-11-09,34.1322,35.052,33.8516,33.8516,9991531.715801,34.0291,33.448,33.1074,32.6846,33.5854,33.2104,33.5854,34.0635,34.3364,33.8249
1746,2006-11-10,33.7896,34.3707,33.2581,34.0291,3499618.9634862,33.448,33.1074,32.6846,33.5854,33.2104,33.5854,34.0635,34.3364,33.8249,33.927
1747,2006-11-13,34.1322,34.5415,33.053,33.448,1971082.0076519,33.1074,32.6846,33.5854,33.2104,33.5854,34.0635,34.3364,33.8249,33.927,34.1322
1748,2006-11-14,33.9948,33.9948,32.6913,33.1074,1575025.554682,32.6846,33.5854,33.2104,33.5854,34.0635,34.3364,33.8249,33.927,34.1322,33.9003
1749,2006-11-15,33.448,33.4843,32.3564,32.6846,2402752.1228094,33.5854,33.2104,33.5854,34.0635,34.3364,33.8249,33.927,34.1322,33.9003,35.3603
1750,2006-11-16,32.7657,33.5854,32.5072,33.5854,1746800.7178276,33.2104,33.5854,34.0635,34.3364,33.8249,33.927,34.1322,33.9003,35.3603,35.3603
1751,2006-11-17,33.3125,33.3745,32.4528,33.2104,389765.40114656,33.5854,34.0635,34.3364,33.8249,33.927,34.1322,33.9003,35.3603,35.3603,35.2935
1752,2006-11-20,33.1408,34.1322,32.9356,33.5854,1469124.6103456,34.0635,34.3364,33.8249,33.927,34.1322,33.9003,35.3603,35.3603,35.2935,35.7009
1753,2006-11-21,34.1322,34.3707,33.7896,34.0635,763110.97887683,34.3364,33.8249,33.927,34.1322,33.9003,35.3603,35.3603,35.2935,35.7009,35.6675
1754,2006-11-22,34.4728,34.7467,34.2667,34.3364,1672055.3089994,33.8249,33.927,34.1322,33.9003,35.3603,35.3603,35.2935,35.7009,35.6675,35.7009
1755,2006-11-23,34.1322,34.4051,33.5854,33.8249,837011.71208125,33.927,34.1322,33.9003,35.3603,35.3603,35.2935,35.7009,35.6675,35.7009,35.3603
1756,2006-11-24,33.7963,34.1169,33.5854,33.927,2024813.2283806,34.1322,33.9003,35.3603,35.3603,35.2935,35.7009,35.6675,35.7009,35.3603,34.7801
1757,2006-11-27,34.0635,34.3707,33.7829,34.1322,3508756.341605,33.9003,35.3603,35.3603,35.2935,35.7009,35.6675,35.7009,35.3603,34.7801,34.8488
1758,2006-11-28,34.1322,34.1322,33.8593,33.9003,1220122.4107327,35.3603,35.3603,35.2935,35.7009,35.6675,35.7009,35.3603,34.7801,34.8488,35.2935
1759,2006-11-29,34.1322,35.3603,34.0635,35.3603,3607275.2821028,35.3603,35.2935,35.7009,35.6675,35.7009,35.3603,34.7801,34.8488,35.2935,34.4728
1760,2006-11-30,35.5635,35.6675,34.8822,35.3603,2757530.556586,35.2935,35.7009,35.6675,35.7009,35.3603,34.7801,34.8488,35.2935,34.4728,34.6093
1761,2006-12-01,35.5998,35.6332,35.0873,35.2935,2319850.24949,35.7009,35.6675,35.7009,35.3603,34.7801,34.8488,35.2935,34.4728,34.6093,34.8135
1762,2006-12-04,35.2248,35.7009,35.1551,35.7009,979373.0901984,35.6675,35.7009,35.3603,34.7801,34.8488,35.2935,34.4728,34.6093,34.8135,34.5415
1763,2006-12-05,35.8393,36.2477,35.3603,35.6675,1427825.6314594,35.7009,35.3603,34.7801,34.8488,35.2935,34.4728,34.6093,34.8135,34.5415,33.5177
1764,2006-12-06,35.9061,36.0769,35.4967,35.7009,617135.10171942,35.3603,34.7801,34.8488,35.2935,34.4728,34.6093,34.8135,34.5415,33.5177,33.2429
1765,2006-12-07,35.8393,36.3851,35.3603,35.3603,1207398.829159,34.7801,34.8488,35.2935,34.4728,34.6093,34.8135,34.5415,33.5177,33.2429,32.5606
1766,2006-12-08,35.3946,35.4967,34.302,34.7801,1187201.0210978,34.8488,35.2935,34.4728,34.6093,34.8135,34.5415,33.5177,33.2429,32.5606,32.1446
1767,2006-12-11,34.8135,35.1207,34.5072,34.8488,1459726.2840501,35.2935,34.4728,34.6093,34.8135,34.5415,33.5177,33.2429,32.5606,32.1446,32.697
1768,2006-12-12,34.9175,35.3946,34.7467,35.2935,1120084.9404845,34.4728,34.6093,34.8135,34.5415,33.5177,33.2429,32.5606,32.1446,32.697,32.5606
1769,2006-12-13,35.2935,35.5311,34.4728,34.4728,1512023.8617846,34.6093,34.8135,34.5415,33.5177,33.2429,32.5606,32.1446,32.697,32.5606,32.5606
1770,2006-12-14,34.8135,35.3603,34.5072,34.6093,2640269.4586989,34.8135,34.5415,33.5177,33.2429,32.5606,32.1446,32.697,32.5606,32.5606,33.927
1771,2006-12-15,34.8822,34.8822,33.6532,34.8135,3201295.4625303,34.5415,33.5177,33.2429,32.5606,32.1446,32.697,32.5606,32.5606,33.927,34.1322
1772,2006-12-18,35.0873,35.0873,34.0969,34.5415,1186748.2917312,33.5177,33.2429,32.5606,32.1446,32.697,32.5606,32.5606,33.927,34.1322,33.5787
1773,2006-12-19,34.1322,34.1322,32.9032,33.5177,1925947.4049654,33.2429,32.5606,32.1446,32.697,32.5606,32.5606,33.927,34.1322,33.5787,32.7657
1774,2006-12-20,33.8927,34.0635,32.9098,33.2429,1422825.6967185,32.5606,32.1446,32.697,32.5606,32.5606,33.927,34.1322,33.5787,32.7657,32.4594
1775,2006-12-21,33.3812,33.3812,32.4938,32.5606,1967430.8291491,32.1446,32.697,32.5606,32.5606,33.927,34.1322,33.5787,32.7657,32.4594,32.282
1776,2006-12-22,32.5606,32.5969,32.0835,32.1446,1219000.019178,32.697,32.5606,32.5606,33.927,34.1322,33.5787,32.7657,32.4594,32.282,31.6608
1777,2006-12-27,32.5969,32.8354,32.5749,32.697,574355.32052996,32.5606,32.5606,33.927,34.1322,33.5787,32.7657,32.4594,32.282,31.6608,32.1512
1778,2006-12-28,32.8354,32.9356,32.3564,32.5606,463870.49135673,32.5606,33.927,34.1322,33.5787,32.7657,32.4594,32.282,31.6608,32.1512,32.5272
1779,2006-12-29,32.5606,32.6283,32.323,32.5606,1404806.6487341,33.927,34.1322,33.5787,32.7657,32.4594,32.282,31.6608,32.1512,32.5272,33.5177
1780,2007-01-02,32.7657,34.0368,32.7657,33.927,722478.51822477,34.1322,33.5787,32.7657,32.4594,32.282,31.6608,32.1512,32.5272,33.5177,33.1484
1781,2007-01-03,33.927,34.4728,33.5854,34.1322,2018560.9519891,33.5787,32.7657,32.4594,32.282,31.6608,32.1512,32.5272,33.5177,33.1484,31.948
1782,2007-01-04,33.4566,33.7209,33.1283,33.5787,1850557.4855805,32.7657,32.4594,32.282,31.6608,32.1512,32.5272,33.5177,33.1484,31.948,32.7801
1783,2007-01-05,33.1751,33.3058,32.4041,32.7657,2341755.2245377,32.4594,32.282,31.6608,32.1512,32.5272,33.5177,33.1484,31.948,32.7801,32.2896
1784,2007-01-08,32.0157,32.8135,31.9136,32.4594,2275427.2283773,32.282,31.6608,32.1512,32.5272,33.5177,33.1484,31.948,32.7801,32.2896,32.4661
1785,2007-01-09,32.7657,33.2429,32.282,32.282,2546187.6851876,31.6608,32.1512,32.5272,33.5177,33.1484,31.948,32.7801,32.2896,32.4661,32.7657
1786,2007-01-10,32.0835,32.697,31.468,31.6608,3027063.8233771,32.1512,32.5272,33.5177,33.1484,31.948,32.7801,32.2896,32.4661,32.7657,32.7314
1787,2007-01-11,32.0157,32.2533,31.844,32.1512,1245417.6161066,32.5272,33.5177,33.1484,31.948,32.7801,32.2896,32.4661,32.7657,32.7314,32.0835
1788,2007-01-12,32.4251,32.6646,32.0835,32.5272,2372155.1631169,33.5177,33.1484,31.948,32.7801,32.2896,32.4661,32.7657,32.7314,32.0835,31.8793
1789,2007-01-15,32.7657,33.5177,32.7657,33.5177,2346111.6967065,33.1484,31.948,32.7801,32.2896,32.4661,32.7657,32.7314,32.0835,31.8793,31.844
1790,2007-01-16,33.448,33.448,32.9098,33.1484,2666422.963497,31.948,32.7801,32.2896,32.4661,32.7657,32.7314,32.0835,31.8793,31.844,31.5377
1791,2007-01-17,33.1408,33.1408,31.844,31.948,2405121.6160916,32.7801,32.2896,32.4661,32.7657,32.7314,32.0835,31.8793,31.844,31.5377,32.0558
1792,2007-01-18,32.6283,33.1751,32.1236,32.7801,2633191.3704072,32.2896,32.4661,32.7657,32.7314,32.0835,31.8793,31.844,31.5377,32.0558,32.4251
1793,2007-01-19,32.7657,32.7657,31.9537,32.2896,2571673.6237669,32.4661,32.7657,32.7314,32.0835,31.8793,31.844,31.5377,32.0558,32.4251,32.2199
1794,2007-01-22,33.3812,33.5177,32.4528,32.4661,2117878.4567863,32.7657,32.7314,32.0835,31.8793,31.844,31.5377,32.0558,32.4251,32.2199,32.2199
1795,2007-01-23,32.697,32.7657,32.4251,32.7657,1666283.0095753,32.7314,32.0835,31.8793,31.844,31.5377,32.0558,32.4251,32.2199,32.2199,32.9032
1796,2007-01-24,33.448,33.448,32.719,32.7314,1195999.9001764,32.0835,31.8793,31.844,31.5377,32.0558,32.4251,32.2199,32.2199,32.9032,32.9032
1797,2007-01-25,33.053,33.1751,31.8793,32.0835,1818026.9942182,31.8793,31.844,31.5377,32.0558,32.4251,32.2199,32.2199,32.9032,32.9032,31.8793
1798,2007-01-26,31.7428,32.3993,31.5377,31.8793,1350602.7869306,31.844,31.5377,32.0558,32.4251,32.2199,32.2199,32.9032,32.9032,31.8793,32.4251
1799,2007-01-29,32.0835,32.323,31.6808,31.844,1253730.23031,31.5377,32.0558,32.4251,32.2199,32.2199,32.9032,32.9032,31.8793,32.4251,31.2304
1800,2007-01-30,31.948,31.948,31.2638,31.5377,1427293.2552598,32.0558,32.4251,32.2199,32.2199,32.9032,32.9032,31.8793,32.4251,31.2304,32.5806
1801,2007-01-31,32.4175,32.4175,31.4413,32.0558,1416964.3185996,32.4251,32.2199,32.2199,32.9032,32.9032,31.8793,32.4251,31.2304,32.5806,31.948
1802,2007-02-01,32.2896,32.6283,32.0558,32.4251,1131265.8886609,32.2199,32.2199,32.9032,32.9032,31.8793,32.4251,31.2304,32.5806,31.948,32.0759
1803,2007-02-02,32.5606,32.5606,32.1846,32.2199,1115305.0825191,32.2199,32.9032,32.9032,31.8793,32.4251,31.2304,32.5806,31.948,32.0759,31.6808
1804,2007-02-05,32.0835,32.3478,31.8793,32.2199,1045850.948163,32.9032,32.9032,31.8793,32.4251,31.2304,32.5806,31.948,32.0759,31.6808,31.8793
1805,2007-02-06,32.6283,33.0119,32.4938,32.9032,2707219.9577383,32.9032,31.8793,32.4251,31.2304,32.5806,31.948,32.0759,31.6808,31.8793,30.8879
1806,2007-02-07,33.0119,33.1408,32.5491,32.9032,1585629.0633191,31.8793,32.4251,31.2304,32.5806,31.948,32.0759,31.6808,31.8793,30.8879,31.3325
1807,2007-02-08,32.4938,32.7657,31.8106,31.8793,1014740.4759945,32.4251,31.2304,32.5806,31.948,32.0759,31.6808,31.8793,30.8879,31.3325,32.0835
1808,2007-02-09,32.1512,32.5969,32.1512,32.4251,1901970.5642747,31.2304,32.5806,31.948,32.0759,31.6808,31.8793,30.8879,31.3325,32.0835,32.4318
1809,2007-02-12,32.301,32.301,31.2304,31.2304,1502301.7082338,32.5806,31.948,32.0759,31.6808,31.8793,30.8879,31.3325,32.0835,32.4318,31.8793
1810,2007-02-13,31.6064,32.5806,31.3325,32.5806,588591.14394628,31.948,32.0759,31.6808,31.8793,30.8879,31.3325,32.0835,32.4318,31.8793,30.1732
1811,2007-02-14,32.697,32.7314,31.8583,31.948,946661.29749249,32.0759,31.6808,31.8793,30.8879,31.3325,32.0835,32.4318,31.8793,30.1732,29.8649
1812,2007-02-15,32.4251,32.4862,31.6732,32.0759,1395745.7734943,31.6808,31.8793,30.8879,31.3325,32.0835,32.4318,31.8793,30.1732,29.8649,29.5577
1813,2007-02-16,31.948,32.0701,31.6732,31.6808,401731.28982203,31.8793,30.8879,31.3325,32.0835,32.4318,31.8793,30.1732,29.8649,29.5577,29.217
